curve,tag,updates_million,value
PIRL lineage to mixedHJB 15M,RL/Average Reward,10.4100000,0.177999997
PIRL lineage to mixedHJB 15M,RL/Average Reward,10.4300000,0.193999997
PIRL lineage to mixedHJB 15M,RL/Average Reward,10.4500000,0.179999998
PIRL lineage to mixedHJB 15M,RL/Average Reward,10.4700000,0.173999998
PIRL lineage to mixedHJB 15M,RL/Average Reward,10.4900000,0.175999999
PIRL lineage to mixedHJB 15M,RL/Average Reward,10.5100000,0.202000001
PIRL lineage to mixedHJB 15M,RL/Average Reward,10.5300000,0.170000002
PIRL lineage to mixedHJB 15M,RL/Average Reward,10.5500000,0.176000002
PIRL lineage to mixedHJB 15M,RL/Average Reward,10.5700000,0.192000005
PIRL lineage to mixedHJB 15M,RL/Average Reward,10.5900000,0.182000004
PIRL lineage to mixedHJB 15M,RL/Average Reward,10.6100000,0.164000003
PIRL lineage to mixedHJB 15M,RL/Average Reward,10.6300000,0.192000003
PIRL lineage to mixedHJB 15M,RL/Average Reward,10.6500000,0.200000001
PIRL lineage to mixedHJB 15M,RL/Average Reward,10.6700000,0.189999999
PIRL lineage to mixedHJB 15M,RL/Average Reward,10.6900000,0.222
PIRL lineage to mixedHJB 15M,RL/Average Reward,10.7100000,0.237999997
PIRL lineage to mixedHJB 15M,RL/Average Reward,10.7300000,0.229999998
PIRL lineage to mixedHJB 15M,RL/Average Reward,10.7500000,0.228
PIRL lineage to mixedHJB 15M,RL/Average Reward,10.7700000,0.216
PIRL lineage to mixedHJB 15M,RL/Average Reward,10.7900000,0.206
PIRL lineage to mixedHJB 15M,RL/Average Reward,10.8100000,0.178000002
PIRL lineage to mixedHJB 15M,RL/Average Reward,10.8300000,0.186
PIRL lineage to mixedHJB 15M,RL/Average Reward,10.8500000,0.166
PIRL lineage to mixedHJB 15M,RL/Average Reward,10.8700000,0.175999999
PIRL lineage to mixedHJB 15M,RL/Average Reward,10.8900000,0.163999999
PIRL lineage to mixedHJB 15M,RL/Average Reward,10.9100000,0.186
PIRL lineage to mixedHJB 15M,RL/Average Reward,10.9300000,0.183999999
PIRL lineage to mixedHJB 15M,RL/Average Reward,10.9500000,0.213999999
PIRL lineage to mixedHJB 15M,RL/Average Reward,10.9700000,0.203999999
PIRL lineage to mixedHJB 15M,RL/Average Reward,10.9900000,0.206
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.0100000,0.196000001
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.0300000,0.196000001
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.0500000,0.184
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.0700000,0.184
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.0900000,0.184
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.1100000,0.179999998
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.1300000,0.166
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.1500000,0.166
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.1700000,0.180000001
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.1900000,0.175999999
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.2100000,0.185999998
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.2300000,0.188
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.2500000,0.210000002
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.2700000,0.218000004
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.2900000,0.232000005
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.3100000,0.236000007
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.3300000,0.252000007
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.3500000,0.222000006
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.3700000,0.204000005
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.3900000,0.198000005
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.4100000,0.196000004
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.4300000,0.198000002
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.4500000,0.214000002
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.4700000,0.216
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.4900000,0.230000001
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.5100000,0.210000001
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.5300000,0.196000002
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.5500000,0.200000001
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.5700000,0.190000002
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.5900000,0.156
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.6100000,0.173999999
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.6300000,0.177999999
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.6500000,0.164
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.6700000,0.17
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.6900000,0.196000001
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.7100000,0.186000001
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.7300000,0.2
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.7500000,0.209999999
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.7700000,0.206
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.7900000,0.194
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.8100000,0.196000001
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.8300000,0.166000003
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.8500000,0.146000001
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.8700000,0.156
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.8900000,0.158000001
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.9100000,0.164000002
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.9300000,0.180000001
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.9500000,0.204000002
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.9700000,0.198000002
PIRL lineage to mixedHJB 15M,RL/Average Reward,11.9900000,0.203999999
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.0100000,0.194
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.0300000,0.202000001
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.0500000,0.192000002
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.0700000,0.212000003
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.0900000,0.200000006
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.1100000,0.216000006
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.1300000,0.206000006
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.1500000,0.208000004
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.1700000,0.196000001
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.1900000,0.2
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.2100000,0.188
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.2300000,0.177999997
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.2500000,0.179999998
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.2700000,0.169999999
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.2900000,0.166
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.3100000,0.159999999
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.3300000,0.181999999
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.3500000,0.184
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.3700000,0.192000002
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.3900000,0.198000002
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.4100000,0.222
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.4300000,0.210000002
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.4500000,0.190000001
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.4700000,0.184
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.4900000,0.185999998
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.5100000,0.174000001
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.5300000,0.174000001
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.5500000,0.194000003
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.5700000,0.194000003
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.5900000,0.204000002
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.6100000,0.204000002
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.6300000,0.204000002
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.6500000,0.2
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.6700000,0.209999999
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.6900000,0.186
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.7100000,0.193999998
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.7300000,0.195999996
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.7500000,0.183999999
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.7700000,0.195999999
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.7900000,0.206
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.8100000,0.209999999
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.8300000,0.197999999
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.8500000,0.195999998
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.8700000,0.185999998
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.8900000,0.197999999
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.9100000,0.190000001
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.9300000,0.202000001
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.9500000,0.216
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.9700000,0.201999998
PIRL lineage to mixedHJB 15M,RL/Average Reward,12.9900000,0.201999998
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.0100000,0.185999998
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.0300000,0.178
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.0500000,0.170000002
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.0700000,0.168000004
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.0900000,0.168000004
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.1100000,0.178000003
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.1300000,0.192000002
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.1500000,0.184
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.1700000,0.184
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.1900000,0.185999998
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.2100000,0.191999999
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.2300000,0.173999998
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.2500000,0.203999999
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.2700000,0.209999999
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.2900000,0.202000001
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.3100000,0.182000001
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.3300000,0.198
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.3500000,0.178000002
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.3700000,0.167999999
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.3900000,0.164
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.4100000,0.184
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.4300000,0.170000002
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.4500000,0.174000001
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.4700000,0.192000002
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.4900000,0.210000002
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.5100000,0.210000002
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.5300000,0.216000003
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.5500000,0.224000001
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.5700000,0.226000002
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.5900000,0.216
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.6100000,0.223999998
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.6300000,0.233999997
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.6500000,0.227999997
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.6700000,0.221999997
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.6900000,0.207999998
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.7100000,0.202000001
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.7300000,0.208000001
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.7500000,0.202000004
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.7700000,0.208000004
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.7900000,0.226000002
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.8100000,0.204000001
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.8300000,0.192
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.8500000,0.207999997
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.8700000,0.199999996
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.8900000,0.187999998
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.9100000,0.194
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.9300000,0.203999999
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.9500000,0.188000003
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.9700000,0.192000002
PIRL lineage to mixedHJB 15M,RL/Average Reward,13.9900000,0.196000001
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.0100000,0.186
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.0300000,0.168000002
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.0500000,0.176000001
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.0700000,0.186
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.0900000,0.186
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.1100000,0.197999999
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.1300000,0.199999997
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.1500000,0.193999997
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.1700000,0.173999998
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.1900000,0.159999996
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.2100000,0.163999999
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.2300000,0.188
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.2500000,0.194
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.2700000,0.2
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.2900000,0.218000001
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.3100000,0.229999998
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.3300000,0.209999999
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.3500000,0.2
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.3700000,0.190000001
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.3900000,0.188
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.4100000,0.184
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.4300000,0.194
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.4500000,0.203999999
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.4700000,0.219999999
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.4900000,0.218000001
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.5100000,0.230000001
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.5300000,0.209999999
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.5500000,0.206
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.5700000,0.203999999
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.5900000,0.205999997
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.6100000,0.203999999
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.6300000,0.209999999
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.6500000,0.206
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.6700000,0.204000002
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.6900000,0.202000004
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.7100000,0.188000003
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.7300000,0.188000003
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.7500000,0.178
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.7700000,0.175999999
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.7900000,0.185999998
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.8100000,0.179999998
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.8300000,0.189999998
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.8500000,0.213999999
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.8700000,0.212
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.8900000,0.206
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.9100000,0.219999999
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.9300000,0.202
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.9500000,0.192
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.9700000,0.195999999
PIRL lineage to mixedHJB 15M,RL/Average Reward,14.9900000,0.192
TD3 fixedT baseline,RL/Average Reward,0.0100000,0.0640000008
TD3 fixedT baseline,RL/Average Reward,0.0300000,0.0760000005
TD3 fixedT baseline,RL/Average Reward,0.0500000,0.0899999999
TD3 fixedT baseline,RL/Average Reward,0.0700000,0.0980000004
TD3 fixedT baseline,RL/Average Reward,0.0900000,0.1
TD3 fixedT baseline,RL/Average Reward,0.1100000,0.108
TD3 fixedT baseline,RL/Average Reward,0.1300000,0.0939999998
TD3 fixedT baseline,RL/Average Reward,0.1500000,0.0800000004
TD3 fixedT baseline,RL/Average Reward,0.1700000,0.0859999992
TD3 fixedT baseline,RL/Average Reward,0.1900000,0.100000001
TD3 fixedT baseline,RL/Average Reward,0.2100000,0.0980000012
TD3 fixedT baseline,RL/Average Reward,0.2300000,0.116
TD3 fixedT baseline,RL/Average Reward,0.2500000,0.131999999
TD3 fixedT baseline,RL/Average Reward,0.2700000,0.126000001
TD3 fixedT baseline,RL/Average Reward,0.2900000,0.115999998
TD3 fixedT baseline,RL/Average Reward,0.3100000,0.125999999
TD3 fixedT baseline,RL/Average Reward,0.3300000,0.123999999
TD3 fixedT baseline,RL/Average Reward,0.3500000,0.12
TD3 fixedT baseline,RL/Average Reward,0.3700000,0.13
TD3 fixedT baseline,RL/Average Reward,0.3900000,0.118000001
TD3 fixedT baseline,RL/Average Reward,0.4100000,0.108
TD3 fixedT baseline,RL/Average Reward,0.4300000,0.116
TD3 fixedT baseline,RL/Average Reward,0.4500000,0.122
TD3 fixedT baseline,RL/Average Reward,0.4700000,0.122
TD3 fixedT baseline,RL/Average Reward,0.4900000,0.138000001
TD3 fixedT baseline,RL/Average Reward,0.5100000,0.142
TD3 fixedT baseline,RL/Average Reward,0.5300000,0.146000002
TD3 fixedT baseline,RL/Average Reward,0.5500000,0.152000003
TD3 fixedT baseline,RL/Average Reward,0.5700000,0.144000003
TD3 fixedT baseline,RL/Average Reward,0.5900000,0.146000001
TD3 fixedT baseline,RL/Average Reward,0.6100000,0.158000003
TD3 fixedT baseline,RL/Average Reward,0.6300000,0.152000003
TD3 fixedT baseline,RL/Average Reward,0.6500000,0.174000002
TD3 fixedT baseline,RL/Average Reward,0.6700000,0.204000002
TD3 fixedT baseline,RL/Average Reward,0.6900000,0.214000002
TD3 fixedT baseline,RL/Average Reward,0.7100000,0.270000002
TD3 fixedT baseline,RL/Average Reward,0.7300000,0.364000002
TD3 fixedT baseline,RL/Average Reward,0.7500000,0.459999999
TD3 fixedT baseline,RL/Average Reward,0.7700000,0.556000003
TD3 fixedT baseline,RL/Average Reward,0.7900000,0.676000005
TD3 fixedT baseline,RL/Average Reward,0.8100000,0.744000006
TD3 fixedT baseline,RL/Average Reward,0.8300000,0.784000003
TD3 fixedT baseline,RL/Average Reward,0.8500000,0.786000001
TD3 fixedT baseline,RL/Average Reward,0.8700000,0.810000002
TD3 fixedT baseline,RL/Average Reward,0.8900000,0.815999997
TD3 fixedT baseline,RL/Average Reward,0.9100000,0.829999995
TD3 fixedT baseline,RL/Average Reward,0.9300000,0.827999997
TD3 fixedT baseline,RL/Average Reward,0.9500000,0.838
TD3 fixedT baseline,RL/Average Reward,0.9700000,0.727999997
TD3 fixedT baseline,RL/Average Reward,0.9900000,0.596000004
TD3 fixedT baseline,RL/Average Reward,1.0100000,0.490000004
TD3 fixedT baseline,RL/Average Reward,1.0300000,0.360000002
TD3 fixedT baseline,RL/Average Reward,1.0500000,0.246000004
TD3 fixedT baseline,RL/Average Reward,1.0700000,0.244
TD3 fixedT baseline,RL/Average Reward,1.0900000,0.259999996
TD3 fixedT baseline,RL/Average Reward,1.1100000,0.241999996
TD3 fixedT baseline,RL/Average Reward,1.1300000,0.265999997
TD3 fixedT baseline,RL/Average Reward,1.1500000,0.283999997
TD3 fixedT baseline,RL/Average Reward,1.1700000,0.286000001
TD3 fixedT baseline,RL/Average Reward,1.1900000,0.294000006
TD3 fixedT baseline,RL/Average Reward,1.2100000,0.300000006
TD3 fixedT baseline,RL/Average Reward,1.2300000,0.294000006
TD3 fixedT baseline,RL/Average Reward,1.2500000,0.280000007
TD3 fixedT baseline,RL/Average Reward,1.2700000,0.280000007
TD3 fixedT baseline,RL/Average Reward,1.2900000,0.274000007
TD3 fixedT baseline,RL/Average Reward,1.3100000,0.284000009
TD3 fixedT baseline,RL/Average Reward,1.3300000,0.30200001
TD3 fixedT baseline,RL/Average Reward,1.3500000,0.30200001
TD3 fixedT baseline,RL/Average Reward,1.3700000,0.304000008
